Date,User,Message
2018-04-13 20:51:51,"이준섭","Its just implementing ArrayList instead of size defined array"
2018-04-13 20:52:03,"이준섭","Yep that should be the assignment ^^"
2018-04-13 20:57:55,"권현우","You guys are so kind."
2018-04-13 21:09:34,"남재창","Check the lecture note and slides for HW1-6."
2018-04-13 21:10:28,"영인","Thank you 준섭 and JC!"
2018-04-17 09:52:48,"권현우","Clear"
2018-04-17 09:52:57,"영인","yes"
2018-04-17 09:53:02,"채지혜","yes"
2018-04-17 09:53:19,"조정훈","yes"
2018-04-17 09:58:49,"권현우","If you override, then you cannot use the original(overrided) method anymore. Is it right?"
2018-04-17 09:59:39,"이준섭","Can you still access to superclass's method even after overriding?"
2018-04-17 09:59:56,"이준섭","From the subclass"
2018-04-17 10:00:35,"영인","constant"
2018-04-17 10:07:40,"권현우","Can you define methods in child class as final? In order to prevent the children classes of the child class from overriding"
2018-04-17 10:10:55,"영인","no"
2018-04-17 10:18:09,"이준섭","When we call super.methodname() from subclass even after overriding that method we can still call the superclass's method right?"
2018-04-17 10:24:30,"이준섭","Yes"
2018-04-20 01:43:40,"NYB☆","In exam question, Problem 2 is missing. Is it correct??"
2018-04-20 01:49:51,"영인","I think someone accidentally erased the question."
2018-04-20 01:50:06,"영인","Problem 2. Explain how Java source code file is finally executed in our computer?"
2018-04-20 01:54:35,"조정훈","thanks!"
2018-04-20 02:27:35,"남재창","이승용 removed it. Recovered it now."
2018-04-20 02:36:29,"조정훈","Isn't it same with problem 5..?"
2018-04-20 02:38:33,"남재창","Yes. It seems he removed it as they are same."
2018-04-20 02:40:34,"최우림","JC mid-term exam answer is only english??"
2018-04-20 02:41:07,"남재창","Definitely yes. Korean answers will not be marked."
2018-04-20 02:52:21,"남재창","Please, share the answers in the google doc. Help other students. Do not compete but study together. Focus on study but not grade. Everybody in this class have to learn something about Java."
2018-04-20 07:37:03,"이준섭","Professor we have exam at 9:30am not 8:30am right?"
2018-04-20 07:40:26,"조정훈","Photo"
2018-04-20 07:40:36,"조정훈","announcement from google doc!"
2018-04-20 07:41:06,"이준섭","Thank you so much! ^^ @조정훈"
2018-04-20 07:41:58,"조정훈","welcome!"
2018-04-20 07:46:03,"NYB☆","bytecode and machine language are machine language"
2018-04-20 07:46:06,"NYB☆","??"
2018-04-20 07:46:35,"NYB☆","I mean, are both two machine language??"
2018-04-20 07:48:05,"NYB☆","in process of java program compling"
2018-04-20 07:48:10,"권현우","Bytecode is not a machine language I guess"
2018-04-20 07:48:18,"권현우","machine language is somethins like 10100020101"
2018-04-20 07:48:28,"권현우","bytecode looks different"
2018-04-20 07:49:54,"권현우","I put 2 accidentally,"
2018-04-20 07:50:02,"권현우","machine language consists of only 0 and 1"
2018-04-20 07:50:27,"남재창","Byte code is a vitual machine language. That is written in byte which is consits of series of 0 and 1."
2018-04-20 07:50:50,"권현우","Oh really?"
2018-04-20 07:51:42,"권현우","Then bytecode is not assembly language?"
2018-04-20 07:51:58,"남재창","Yeap. When you open the class filie, what you see is the intepreed code as an assembly language."
2018-04-20 07:52:24,"권현우","Oh I got the point"
2018-04-20 07:52:40,"권현우","didn't know that until the morning of exam day "
2018-04-20 07:53:12,"남재창","Actually I replied to your comments in the doc."
2018-04-20 07:53:48,"권현우","Now I saw it"
2018-04-20 07:54:03,"남재창","Ok good."
2018-04-20 07:54:28,"권현우","Thank you for the comment!"
2018-04-20 07:54:46,"남재창","No problem."
2018-04-20 07:56:14,"남재창","Thanks for those who share your knowledge in the doc for  other students! Hope you guys get full mark!"
2018-04-20 16:23:47,"정진혁","Professor, for the HW 1-6, as we have to receive two types of data, name and sales, do I have to make two arraylist? "
2018-04-20 17:13:50,"이준섭","From what I understood I think you should make an arraylist with salesman type :- ArrayList<salesman> team"
2018-04-20 17:14:28,"이준섭","Oops Salesman first letter should be captial!"
2018-04-20 17:19:22,"남재창","Thanks! 준섭. He has a right answer.
"
2018-04-20 18:31:25,"정진혁","oh I got it thank you!!!"
2018-04-21 16:56:21,"조정훈","Photo"
2018-04-21 16:56:22,"조정훈","why don't we put instance name in front of PrintMap method?"
2018-04-21 18:47:43,"조정훈","I have a question about Hw 1-6. Is it right to include Salesman class in SalesReporter class?"
2018-04-21 18:48:03,"조정훈","I don't understand why JC delete the Salesman.java file in class...."
2018-04-21 20:11:01,"남재창","Thanks was for HashMap. For the hw1-6, you must have Salesman.java"
2018-04-21 20:13:31,"남재창","Thanks--> That"
2018-04-21 20:19:26,"조정훈","aha okay thanks~~"
2018-04-24 08:55:21,"남재창","Strong wind today. Be careful!"
2018-04-24 09:17:36,"권현우","doors are locked ㅠㅠ"
2018-04-24 09:26:01,"남재창","Opened it. Thanks"
2018-04-24 09:37:24,"권현우","many?"
2018-04-24 09:51:49,"이준섭","In terms of execution and compilation whats the difference between static and dynamic binding?"
2018-04-24 10:00:43,"이준섭","Thank you ^^"
2018-04-24 10:01:03,"NYB☆","we can't use setLevel function but we can assign people[] to undergraduate and save information? I can't understand TT"
2018-04-24 10:05:48,"조정훈","to communicate with other developers"
2018-04-24 10:06:54,"권현우","Easy to understand"
2018-04-24 10:07:12,"권현우","for others?"
2018-04-24 10:18:25,"NYB☆","Thank you!"
2018-04-24 11:01:26,"남재창","How we can call specific public methods in sub classes that are in Person array."
2018-04-27 10:39:10,"권현우","changing the return integer"
2018-04-27 11:08:16,"남재창","Lab is a part of a class. Students who leave early without finising the lab today will be marked as ""Early Leave."" (조퇴)."
2018-04-29 06:52:09,"권현우","When we use 'super' to call a constructor(with some private variables) from superclass, does the constructor create another private variable instances in the memory space that is different from superclass' instances?"
2018-04-29 07:16:07,"조완서","Yes I think so.."
2018-04-29 08:24:43,"남재창","Yes, I think so too. Private variables are created when we call super. But I'm not sure if two instances are created. Some developer said that one instance is created. https://stackoverflow.com/questions/9005851/does-an-instance-of-superclass-get-created-when-we-instantiate-an-object?utm_medium=organic&utm_source=google_rich_qa&utm_campaign=google_rich_qa but I think two instances are created but they are directly connected. Instance of subclass can't directly access private members in superclass. You may write some code to check it. It's interesting discussion. Thanks!"
2018-04-29 08:31:35,"권현우","oh, I didn't expect the answers to come this early. Thought maybe in Monday or so. Sorry for bothering JC and 완서 in weekend."
2018-04-29 08:32:00,"권현우","Thank you so much for the answers! :)"
2018-04-29 08:34:40,"남재창","Love is not make your people wait ;) I love you guys~"
2018-04-29 08:35:09,"권현우","(굿)"
2018-04-29 14:59:55,"남재창","In HW1-7, Prob3 requires knowledge about abtract class which we wil learn on this Tuesday.  So you study abtract class in advance by doing prob3 or may solve other problems first. One of students suggested to provide detailed descriptions for each problem. Sorry for any inconvenience caused. But you can solve with creativity if you can get corret output. From HW2-2, detailed descriptions will be given but without candiate answer code. In additon, current code is not perfect in terms of namaing. You should fix all names if they are not following convetions. So be carefull and do not lose your mark becaseof that. (Hint: For prob1, WhatFriend() is not a proper method name. Check all others.)"
2018-04-29 15:23:20,"조완서","Ok! thank you JC"
2018-04-29 23:42:48,"조정훈","Photo"
2018-04-29 23:42:54,"조정훈","do we use 'this' to refer to current object??"
2018-04-29 23:44:06,"남재창","since there is no local variable with the same name, 'this' keyword is optional."
2018-04-29 23:44:54,"조정훈","okay thanks!!!"
2018-04-29 23:55:36,"조정훈","Photo"
2018-04-29 23:55:43,"조정훈","Also , we can use Student type parameter otherStudent for hasSameName method, because Student is a Person, right??"
2018-04-29 23:56:21,"조정훈","Photo"
2018-04-29 23:58:39,"남재창","Yeap, Student is a subclass of Person."
2018-04-29 23:59:43,"조정훈","Thank you so much(감동)(감동)"
2018-04-30 00:00:03,"남재창","No problem~"
2018-04-30 10:36:47,"조정훈","Photo"
2018-04-30 10:37:22,"조정훈","Can we get the otherPerson's ""name"" data which is private like that? "
2018-04-30 10:39:35,"조정훈","I think we always get private data by calling getter method.."
2018-04-30 10:41:58,"조정훈","Oh in this case, the hasSameName method is in Student class, so we don't need to call getter method?"
2018-04-30 10:43:21,"조정훈","*Student > Person"
2018-04-30 10:57:01,"조정훈","I think I got the answer(하하)
I was confused about this part ..."
2018-04-30 10:57:07,"조정훈","Photo"
2018-04-30 12:28:23,"남재창","Ok, good self-study. These are always confusing. Now you learnd it :)"
2018-04-30 12:39:09,"조정훈","Yeap(하하)"
2018-05-01 00:30:57,"남재창","Midterm exam scores are shared in the google sheet where I shared your homework scores before. If you think you get better or lower scores than you expected, stop by my office (check my calendar in my homepage and make an appoinment for one of empty slots in my calendar.) One student got full mark (FYI no students got full mark in Java class conducted in Korean.) The lowest score is 13.5."
2018-05-01 00:31:35,"남재창","Do not ask me average and std."
2018-05-01 09:45:53,"권현우","What's the difference between Abstract class and interface?"
2018-05-01 09:47:15,"한별","When do we use to the abstract class??"
2018-05-01 09:47:17,"Sovan Chhaya","Thank"
2018-05-01 09:52:17,"한별","Clear"
2018-05-01 10:12:23,"권현우","What's the reason for using exceptions?"
2018-05-02 18:50:37,"남재창","HW dealdine is extended (two hours, tha is 23:59 on the same day)"
2018-05-02 18:51:31,"Jonathan","Thank you professor!!"
2018-05-02 19:51:07,"명진","then the deadline is still friday professor??"
2018-05-02 19:52:52,"남재창","It's tomorrow (Thursday)."
2018-05-02 19:53:08,"남재창","May 3. HW1-7"
2018-05-02 19:53:25,"명진","oh sorry thanks professor"
2018-05-02 19:53:59,"김기철","Professor,You're a very gentleman.!! thank you"
2018-05-02 19:55:13,"남재창","No electricity for two hours. That's why the deadline is extended."
2018-05-02 19:57:53,"김기철","Thank you JC~ "
2018-05-02 20:03:22,"samer","thanks JC!"
2018-05-03 08:26:26,"조정훈","좋은하루 보내세욤~~"
2018-05-03 08:26:49,"조정훈","Sorry.."
2018-05-03 08:29:49,"남재창","Why sorry. You blessed us :) Have a great day all!"
2018-05-03 08:30:00,"조정훈","(하하)"
2018-05-03 08:30:16,"조정훈","You too JC"
2018-05-03 10:10:19,"조완서","Hahaha Have a nice day XD"
2018-05-03 14:20:17,"정진혁","Professor, do we have slides for gradle installation for Mac?"
2018-05-03 14:23:18,"남재창","No slide but you can check here: https://gradle.org/install/#manually"
2018-05-03 14:29:09,"정진혁","I tried with the package manager way and the manual way. Both caused errors. I will try more though! Thank you Professor!!"
2018-05-03 14:30:34,"남재창","Yeap, try again and follow steps carefully. If your system is already messed up, it might not be easy. Good luck!"
2018-05-03 21:46:56,"김석진","Photo"
2018-05-03 21:47:10,"김석진","I followed all these steps"
2018-05-03 21:47:17,"김석진","Photo"
2018-05-03 21:47:45,"김석진","but 'Lab13' is not java project"
2018-05-03 21:48:04,"김석진","anyone who can solve this? :~("
2018-05-03 21:48:42,"한별","Did you initiate the github?"
2018-05-03 21:48:57,"한별","Oh sorry. git!"
2018-05-03 21:50:33,"김석진","Photo"
2018-05-03 21:50:35,"김석진","Photo"
2018-05-03 21:50:47,"김석진","these two steps?"
2018-05-03 21:51:39,"한별","Yes"
2018-05-03 21:51:55,"김석진","I did"
2018-05-03 21:59:53,"권현우","that's maybe"
2018-05-03 22:00:00,"권현우","did you gradle init?"
2018-05-03 22:00:24,"권현우","before you gradle init, you don't have anything in the lab13 I guess"
2018-05-03 22:01:00,"권현우","cd lab13"
2018-05-03 22:01:12,"권현우","and gradle init --type java-library"
2018-05-03 22:01:21,"권현우","and in the eclipse import the lab13"
2018-05-03 22:03:52,"김석진","wow"
2018-05-03 22:04:03,"김석진","perfectly right!"
2018-05-03 22:04:10,"김석진","thanks 현우!"
2018-05-03 22:05:07,"권현우","Great"
2018-05-03 22:05:27,"권현우","have a nice day with the homework(?)"
2018-05-03 22:05:31,"권현우",":)"
2018-05-04 09:37:28,"권현우","flowing water?"
2018-05-04 10:06:09,"권현우","3 lines are added at the end"
2018-05-04 10:07:43,"한상민","How can I find out.txt?"
2018-05-04 10:45:00,"권현우","What is the meaning of  Integer.parseInt() ?"
2018-05-04 17:26:18,"한별","What is the meaning of 'throw'?"
2018-05-04 18:05:40,"남재창","Exception is object. Java considers exception/error object. So if exception is thrown, it must be catched and processes by our Java code. (공을 던지면Throw 공을 받듯이catch 에러를 객체로 만들어서 마치 공처럼 던지면 누군가 받아서 그 공을 처리한다는 개념으로 exeception을 처리한다고 이해하면 됨.)"
2018-05-04 18:11:05,"한별","Oh, I see"
2018-05-04 18:11:37,"한별","Thanks JC! Have a nice weekend!"
2018-05-08 10:33:47,"권현우","The arraylist"
2018-05-08 10:33:50,"권현우","of doubled numbers?"
2018-05-08 10:34:21,"정진혁","doubled numbers"
2018-05-08 10:34:41,"권현우","doubledNumbers"
2018-05-08 10:35:28,"한별","doubleIntNumbers"
2018-05-08 12:45:37,"남재창"," Please, do this survey to decide the class plan. Thanks! https://goo.gl/forms/6MkM1JeDObMgRefI3 "
2018-05-08 22:12:34,"남재창","please, participate for the survey. Only 17 students answered for it. Thanks!"
2018-05-08 23:42:11,"남재창","About 10 students did not answer for the survey. Please, do your survey. Based on the survey results, I'll decide the plan option that is voted by the more number of students than other options."
2018-05-08 23:45:05,"Sovan Chhaya","I didn't get the permission yet JC"
2018-05-08 23:47:40,"남재창","you can login with [your_student_id]@handing.edu and password is 'hgu000000' 000000 is your birthday yymmdd. Try it."
2018-05-08 23:47:52,"남재창","[your_student_id]@handong.edu"
2018-05-10 13:03:04,"윤종욱","JC, I have a question. Can I use '_'(underscore) in class name? If it is possible, what is the right class name? (Apple_Seller or Apple_seller) "
2018-05-10 13:04:29,"남재창","You can use underscore but not recommended. So do not use it. Not using it is convention usually accepted."
2018-05-10 13:05:14,"윤종욱","Thank you JC "
2018-05-10 17:54:56,"NYB☆","Prob3 says the try-catch is within the main, that means I can't put try-catch block to run() or any other method but just main method??"
2018-05-11 08:55:21,"남재창","Sorry for the late reply. You can put try-catch anwhyere in which statemnets that can cause exeptions exist."
2018-05-11 09:38:59,"권현우","How to make a loop which breaks when no exception is found?"
2018-05-11 09:40:15,"권현우","Is it okay to put the try-catch block in a infinite loop?"
2018-05-11 09:41:22,"권현우","what is an end condition for the loop, then?"
2018-05-11 10:06:42,"남재창","If no exception is foond, you don't have to make infinite loop."
2018-05-11 10:07:44,"남재창","It is not good idea to add nested try-catch. Sometimes it is trick to come up with a good loop condition. You need some creativity to catch the idea."
2018-05-11 10:18:25,"권현우","hmm..."
2018-05-11 10:19:28,"권현우","for a command-line system program(interacting program), if user typed something wrong, then the system needs to ask agian. In this case, exception handling is not usually used?"
2018-05-11 10:45:31,"남재창","Usually, we can provide limited-trials (e.g., three-trials) for users. No infinite loop is applied usually."
2018-05-11 10:46:34,"권현우","Thank you for the answers! :)"
2018-05-11 11:59:17,"남재창","Install Eclipse for mac pro users."
2018-05-11 11:59:21,"남재창","https://docs.google.com/presentation/d/1RFAlJ07aYyQOPhMH5IqZ-yOREOtZBIqa4ECwi4_yvi8/edit#slide=id.p"
2018-05-11 13:37:09,"조완서","wow thank you JC!"
2018-05-11 19:18:38,"심준석","Professor JC , I have a question . When I tried to run my class files , there are no reactions even if I clicked running button . Then how can I solve this problem? "
2018-05-11 19:24:32,"정승영","if that class file has no main method, that situation occurs."
2018-05-11 19:39:35,"남재창","Run your program by opening the popup menu on the java file that has a main method, ""Run as"" —> ""Java Application"" for sure."
2018-05-11 19:41:29,"심준석","I already checked out that there is main method. But still occured same problems"
2018-05-11 19:42:35,"남재창","Is your program waiting for some keyboard input on your console??"
2018-05-11 19:55:31,"심준석","No, I cannot find any reactions"
2018-05-11 19:59:14,"남재창","Push your code"
2018-05-11 19:59:28,"남재창","I can check it."
2018-05-11 20:00:18,"남재창","Then, let me know the prob #"
2018-05-11 20:02:51,"남재창","If you can't see your console, then click Wondow menu >> show view >> console."
2018-05-11 20:32:06,"심준석","I pushed professor! , and in prob 3, 5  I experienced that problems"
2018-05-11 20:51:44,"남재창","Your program is working. Your program is just waiting for keyboard input."
2018-05-11 20:53:07,"남재창","You should type something in your console. Then you can see your program is actually working."
2018-05-11 21:04:45,"심준석","I understand it ! Thanks for help Professor"
2018-05-17 15:54:49,"윤종욱","JC, I have a question. CSV files and TXT files are not in same format. How can we make them in same format? "
2018-05-17 15:56:00,"남재창","You can parse each messges with three data: user name, datetiem, and message."
2018-05-17 15:57:17,"남재창","Then you can save them by using the same class type that has three instance variables for the user name, datetime, and message. "
2018-05-18 09:43:06,"권현우","assigning problem?"
2018-05-18 10:20:31,"권현우","in the iteration, first link is
assign parent = head
current = head
and
if current->link is not null,
parent = current
current = current->link"
2018-05-18 10:21:29,"권현우","for a linked list for only one node, parent becomes the current node, but in other cases i think this works"
2018-05-18 14:54:42,"정진혁","Professor, do we have to consider the case that a txt file and a csv file have same chat?"
2018-05-18 14:57:17,"정진혁","Is it needed to parse two different data type into the same format?"
2018-05-18 19:41:26,"남재창","No, you must deal with all messages as the same data type. Otherwise, your code will be complicated."
2018-05-18 21:06:22,"남재창","there might be encoding issue when reading csv files in Windows. In that case, you need to set encoding for your Scanner. For example, new Scanner(file,""UTF-8"")"
